algo,input,mode,threads,run,instructions,cycles,cpi,ipc,branch_miss_rate,cache_miss_rate,stalled_be_ratio,L1_dcache_load_misses,LLC_load_misses,dTLB_load_misses,iTLB_load_misses,time_sec,energy_pkg_joules,energy_ram_joules,energy_total_joules,power_watts,edp,ed2p
quicksort,100000,parallel,8,1,18526631.0,51852228.0,2.7987942330151663,0.35729672021036396,0.11661420089760517,0.18778639986344717,0.0,67285.0,697.0,1164.0,863.0,0.010248551,0.12,0.01,0.13,12.68472001554171,0.00133231163,1.365426368794813e-05
quicksort,100000,serial,1,1,17766269.0,21776738.0,1.2257350150445205,0.8158370183817246,0.11794473685156585,0.12128248028135351,0.0,49289.0,553.0,498.0,505.0,0.006917102,0.19,0.01,0.2,28.913842820302495,0.0013834204,9.5692600156808e-06
radixsort,100,parallel,2,1,830484.0,1478073.0,1.7797729998410565,0.5618694069914003,0.09005811657168651,0.2239194771564215,0.0,18251.0,642.0,626.0,590.0,0.0017525735,0.07,0.0,0.07,39.94126351904785,0.00012268014500000003,2.1500597110315756e-07
radixsort,100,parallel,4,1,870620.0,2180492.0,2.504527807769176,0.3992768604516779,0.08601047287419261,0.20656846370780058,0.0,23229.0,972.0,722.0,659.0,0.0023807955,0.09,0.0,0.09,37.802490806119216,0.000214271595,5.101368491538225e-07
radixsort,100,parallel,8,1,31364628.0,798594307.0,25.461622149639396,0.03927479538117969,0.0014064843043251664,0.37737261111954706,0.0,23958.0,626.0,725.0,692.0,0.0183975985,0.05,0.0,0.05,2.7177460145137964,0.0009198799250000001,1.6923581528360114e-05
radixsort,100,serial,1,1,785263.0,1399454.0,1.7821468730858323,0.5611209800393582,0.08549554896142433,0.22163985979624595,0.0,18583.0,609.0,588.0,616.0,0.002001723,0.31,0.02,0.33,164.85797485466273,0.00066056859,1.3222753396805698e-06
radixsort,500,parallel,2,1,892697.0,1598816.0,1.7909951528906225,0.5583488031143046,0.08639047603889799,0.22280080741889244,0.0,19869.0,799.0,649.0,630.0,0.0036089855,0.06,0.0,0.06,16.625170702403764,0.00021653913,7.81486580352615e-07
radixsort,500,parallel,4,1,932039.0,2322251.0,2.491581360865801,0.40135153349056585,0.08432125060279698,0.16032544478579386,0.0,23539.0,1043.0,691.0,680.0,0.007436252000000001,0.22,0.01,0.23,30.929559676030344,0.0017103379600000002,1.2718504075725922e-05
radixsort,500,parallel,8,1,1184986.0,8271691.0,6.980412426813482,0.14325801096776947,0.06072212620860386,0.16127835881785718,0.0,27937.0,658.0,718.0,680.0,0.0020393525,0.05,0.0,0.05,24.51758585139156,0.000101967625,2.0794793096281252e-07
radixsort,500,serial,1,1,841785.0,1240458.0,1.4736043051372976,0.6786082237367166,0.08850095003538255,0.22644886214096469,0.0,16453.0,633.0,581.0,586.0,0.0016989754999999999,0.06,0.0,0.06,35.31540036922251,0.00010193853,1.7319106497601497e-07
radixsort,1000,parallel,2,1,968567.0,1604810.0,1.6568910565815271,0.6035399829263277,0.08370384306890986,0.18356741380960848,0.0,20073.0,624.0,645.0,670.0,0.0017538345,0.05,0.0,0.05,28.50896136437047,8.769172500000001e-05,1.5379677266951253e-07
radixsort,1000,parallel,4,1,1016193.0,2478744.0,2.4392453008434423,0.40996286829136047,0.0627626721155409,0.17091613210302564,0.0,26790.0,1173.0,758.0,696.0,0.0060351165,0.95,0.05,1.0,165.69688422750414,0.0060351165,3.6422631168572246e-05
radixsort,1000,parallel,8,1,1160010.0,5767467.0,4.971911449039232,0.20112988942979648,0.06582723642574682,0.12220774214863897,0.0,30766.0,632.0,740.0,716.0,0.0019737705000000003,0.07,0.0,0.07,35.46511613178938,0.00013816393500000004,2.727038990669176e-07
radixsort,1000,serial,1,1,912166.0,1279585.0,1.4027983941519417,0.7128608103408527,0.0837009880072081,0.2076550740974041,0.0,16563.0,640.0,587.0,599.0,0.0017350515,0.07,0.0,0.07,40.344623776297134,0.00012145360500000001,2.1072825953565751e-07
radixsort,5000,parallel,2,1,2753603.0,33280815.0,12.086279322037345,0.08273844856263286,0.030072276532833363,0.29395579291508867,0.0,30212.0,1293.0,722.0,768.0,0.0068606455,0.08,0.01,0.09,13.118299145466706,0.0006174580949999999,4.236161100900322e-06
radixsort,5000,parallel,4,1,3227892.0,45465265.0,14.085125834445515,0.07099688080559961,0.024774538529494718,0.1463114438831765,0.0,42365.0,687.0,668.0,705.0,0.0042185245,0.07,0.0,0.07,16.59347954480293,0.00029529671500000003,1.2457164269970176e-06
radixsort,5000,parallel,8,1,1809955.0,7797217.0,4.307961800155253,0.23212833502004626,0.05612474268272484,0.08514524157400757,0.0,48471.0,654.0,756.0,738.0,0.002209286,0.1,0.01,0.11,49.78984160493481,0.00024302146,5.3690390927756e-07
radixsort,5000,serial,1,1,1475083.0,1702498.0,1.154170985632673,0.8664227505700447,0.061710462754025024,0.2547539650264335,0.0,20607.0,629.0,613.0,577.0,0.0018850404999999999,0.06,0.0,0.06,31.829554855717955,0.00011310242999999999,2.1320266119841497e-07
radixsort,10000,parallel,2,1,2920445.0,17862274.0,6.116285018207842,0.1634979398479723,0.02941511996236965,0.21038148371531967,0.0,42921.0,1509.0,657.0,650.0,0.005057065,0.1,0.01,0.11,21.75174730797409,0.00055627715,2.81312970556475e-06
radixsort,10000,parallel,4,1,2395913.0,4399282.0,1.8361609958291474,0.5446145530111505,0.05713006772829105,0.07105579351903657,0.0,53868.0,683.0,671.0,634.0,0.0021717159999999998,0.08,0.0,0.08,36.83722917729575,0.00017373727999999997,3.773080307724799e-07
radixsort,10000,parallel,8,1,2598453.0,9620619.0,3.7024410293355317,0.2700920803536654,0.050823694356817384,0.07127484373245499,0.0,58172.0,1551.0,900.0,770.0,0.013622803499999999,0.06,0.0,0.06,4.404379759276422,0.0008173682099999999,1.1134846511976732e-05
radixsort,10000,serial,1,1,2178772.0,1719953.0,0.7894139451030213,1.2667625219991476,0.03440500834420055,0.2723457757747951,0.0,28328.0,631.0,608.0,550.0,0.0049236720000000005,0.04,0.0,0.04,8.124018009323123,0.00019694688000000002,9.6970183854336e-07
radixsort,50000,parallel,2,1,8466085.0,8434928.0,0.996319786536516,1.0036938074634425,0.03867136565247034,0.05144132191532987,0.0,113301.0,921.0,718.0,725.0,0.0034108895,0.07,0.0,0.07,20.522505932836584,0.00023876226500000003,8.143917026847176e-07
radixsort,50000,parallel,4,1,32990208.0,646283414.0,19.59015881318481,0.051046038449007756,0.006429260329357805,0.1937917706739673,0.0,104699.0,938.0,733.0,734.0,0.03142119,0.2,0.01,0.21000000000000002,6.683387866595759,0.006598449900000001,0.00020733114801338104
radixsort,50000,parallel,8,1,14890470.0,176215974.0,11.834144523309204,0.08450124958592006,0.018055725533390445,0.05752375754462566,0.0,138821.0,643.0,808.0,794.0,0.006204914,0.13,0.01,0.14,22.562762352548322,0.00086868796,5.39013408463544e-06
radixsort,50000,serial,1,1,7808788.0,6878452.0,0.8808603844796401,1.1352536878937296,0.043723147737203566,0.0951683748169839,0.0,77636.0,632.0,659.0,660.0,0.0033415520000000002,0.1,0.01,0.11,32.9188353196359,0.00036757072,1.2282566745574401e-06
radixsort,100000,parallel,2,1,18209534.0,68464866.0,3.759836248417999,0.2659690300131457,0.027359027209958874,0.1948395736984724,0.0,172663.0,7089.0,743.0,721.0,0.0136985015,0.1,0.01,0.11,8.030075406423105,0.001506835165,2.0641383768005246e-05
radixsort,100000,parallel,4,1,26957205.0,303313064.0,11.251651052102767,0.08887584545319815,0.01835862867046089,0.09608825568855059,0.0,187173.0,6119.0,824.0,789.0,0.023991544,0.24,0.01,0.25,10.42033809912359,0.005997886,0.000143898545875984
radixsort,100000,parallel,8,1,16605246.0,29529874.0,1.7783460720786672,0.5623202455926497,0.03903941995035823,0.027948278490142354,0.0,247960.0,786.0,818.0,809.0,0.004704443,0.16,0.01,0.17,36.13605266340777,0.00079975531,3.7624032698423303e-06
radixsort,100000,serial,1,1,14846474.0,12463288.0,0.8394779797546542,1.1912164751388237,0.04094192056536243,0.04507360624391354,0.0,137081.0,1536.0,694.0,645.0,0.0050585285,0.15,0.01,0.16,31.629751616502702,0.0008093645600000001,4.09419369364996e-06
shellsort,100,parallel,2,1,805475.0,1322569.0,1.6419739905024986,0.609023045300472,0.0938408440753738,0.21400622213669457,0.0,17471.0,641.0,637.0,649.0,0.0018392515,0.03,0.0,0.03,16.31098302760661,5.5177545e-05,1.014853824075675e-07
shellsort,100,parallel,4,1,826782.0,1871040.0,2.2630391082534453,0.44188365828630066,0.08898449313937203,0.2192748888153255,0.0,21000.0,1341.0,716.0,665.0,0.0068750855,0.3,0.01,0.31,45.090348330940756,0.0021312765050000002,1.465270819601618e-05
shellsort,100,parallel,8,1,931667.0,4447781.0,4.774002943111649,0.209467822269127,0.07445425402591795,0.1834318701544983,0.0,19613.0,734.0,720.0,686.0,0.001913056,0.07,0.0,0.07,36.59066958834452,0.00013391392,2.5618482813952e-07
shellsort,100,serial,1,1,780253.0,1321654.0,1.6938787803443243,0.5903610173313136,0.09335904486424074,0.3228112798264642,0.0,18842.0,1026.0,599.0,589.0,0.0022609785,0.07,0.01,0.08,35.38291054072385,0.00018087828,4.0896190219698e-07
shellsort,500,parallel,2,1,918198.0,1556978.0,1.6956887294461542,0.5897308760945884,0.09486487599901129,0.225723161891612,0.0,17750.0,1660.0,743.0,723.0,0.004485772,0.06,0.0,0.06,13.375624084327068,0.00026914631999999997,1.2073290261590399e-06
shellsort,500,parallel,4,1,964456.0,2832819.0,2.9372195310102276,0.3404580384415665,0.09089211856617647,0.14873132301005162,0.0,25873.0,725.0,721.0,691.0,0.001865476,0.03,0.0,0.03,16.081686389961597,5.596428e-05,1.0440002119728e-07
shellsort,500,parallel,8,1,1034518.0,4557304.0,4.405243794694727,0.2270021925243521,0.0825953973590268,0.14055920753688164,0.0,27386.0,965.0,733.0,693.0,0.00822896,0.15,0.01,0.16,19.443526277925763,0.0013166336000000002,1.0834525229056003e-05
shellsort,500,serial,1,1,873532.0,1305027.0,1.4939658764647432,0.669359331262878,0.0900288509650701,0.2727805793362261,0.0,16453.0,739.0,612.0,624.0,0.0018184825,0.03,0.0,0.03,16.497271763682082,5.455447499999999e-05,9.920635808418747e-08
shellsort,1000,parallel,2,1,1070287.0,1689813.0,1.5788410024600879,0.6333760007764173,0.10153877986137037,0.16024396345313113,0.0,24261.0,651.0,658.0,645.0,0.001763985,0.58,0.03,0.61,345.8079292057472,0.00107603085,1.89810227893725e-06
shellsort,1000,parallel,4,1,1093955.0,2424830.0,2.216571979651814,0.4511470907238858,0.0988583380539457,0.10526952677519805,0.0,34105.0,628.0,662.0,624.0,0.001782029,0.07,0.01,0.08,44.89264765051523,0.00014256232000000002,2.5405018854728003e-07
shellsort,1000,parallel,8,1,1363632.0,9502868.0,6.968792166801601,0.14349688957060122,0.07260243381550432,0.10143670371374357,0.0,35623.0,710.0,712.0,695.0,0.002025635,0.24,0.01,0.25,123.41808864874471,0.00050640875,1.02579928830625e-06
shellsort,1000,serial,1,1,1005945.0,1473312.0,1.4646049237284344,0.682777985925588,0.09111555022038478,0.29533392935268493,0.0,16438.0,623.0,593.0,587.0,0.0019393400000000001,0.05,0.0,0.05,25.781967060958884,9.696700000000001e-05,1.8805198178000004e-07
shellsort,5000,parallel,2,1,2715108.0,3652187.0,1.3451350738165848,0.7434197646506052,0.1108706952940522,0.08690840701368104,0.0,42669.0,596.0,633.0,608.0,0.0020478175,0.06,0.0,0.06,29.29948591610336,0.00012286905,2.51613390798375e-07
shellsort,5000,parallel,4,1,2757742.0,6025475.0,2.1849306425329127,0.45768043183317497,0.10860729709661068,0.032757603126201615,0.0,98047.0,886.0,656.0,637.0,0.006310105,0.07,0.01,0.08,12.678077464638069,0.0005048084,3.1853940088819996e-06
shellsort,5000,parallel,8,1,2896527.0,10006764.0,3.454745631578784,0.28945691134516616,0.10084603829618247,0.04056261523470237,0.0,93610.0,993.0,820.0,757.0,0.0055064705,0.05,0.0,0.05,9.080226617031727,0.000275323525,1.5160608683685126e-06
shellsort,5000,serial,1,1,2388597.0,2588546.0,1.083709809566034,0.9227562500338028,0.10925614110510037,0.20565808927355184,0.0,16718.0,637.0,588.0,595.0,0.002081794,0.1,0.01,0.11,52.83904171113952,0.00022899734,4.7672528842796e-07
shellsort,10000,parallel,2,1,5166193.0,6625951.0,1.2825597107967124,0.779690794574243,0.11034054929719428,0.03490390964001098,0.0,122149.0,671.0,656.0,649.0,0.002474319,0.1,0.01,0.11,44.45667676641533,0.00027217509,6.7344799651371e-07
shellsort,10000,parallel,4,1,8963025.0,106538691.0,11.886465897395132,0.0841292953374094,0.04811358880636557,0.027266679244158914,0.0,154028.0,725.0,682.0,618.0,0.006519915499999999,0.11,0.0,0.11,16.87138429938241,0.0007171907049999999,4.676022793985426e-06
shellsort,10000,parallel,8,1,5439027.0,16429112.0,3.0205976179195284,0.33106031537188374,0.10138549353804444,0.024201814371165878,0.0,147772.0,777.0,877.0,765.0,0.002914399,0.1,0.01,0.11,37.74363084807537,0.00032058388999999996,9.343093684321098e-07
shellsort,10000,serial,1,1,4423315.0,4314153.0,0.9753212240141161,1.0253032286986576,0.11081954261367645,0.23044586632451505,0.0,21966.0,647.0,605.0,604.0,0.0024809790000000003,0.06,0.0,0.06,24.184001557449697,0.00014885874000000003,3.6931540790646013e-07
shellsort,50000,parallel,2,1,28400630.0,25419985.0,0.8950500393829292,1.1172559700566307,0.10817126202867562,0.02065190601380217,0.0,246899.0,835.0,721.0,678.0,0.005449182,0.14,0.01,0.15000000000000002,27.52706736534034,0.0008173773000000002,4.454037670368601e-06
shellsort,50000,parallel,4,1,28621676.0,35599596.0,1.2437984414329895,0.8039887868390416,0.10781001367294267,0.008821078576550848,0.0,435075.0,718.0,833.0,680.0,0.004764774,0.12,0.01,0.13,27.283560563418117,0.0006194206200000001,2.9513992652398806e-06
shellsort,50000,parallel,8,1,29803287.0,71030847.0,2.3833225845189494,0.41958231189331024,0.09933697306964244,0.009503170071036073,0.0,440040.0,714.0,1135.0,749.0,0.004801181999999999,0.19,0.01,0.2,41.656408776005584,0.0009602363999999999,4.6102697194247986e-06
shellsort,50000,serial,1,1,24011426.0,19513404.0,0.8126716005954832,1.2305093462934504,0.10359620356844094,0.20458210280289166,0.0,98283.0,1068.0,638.0,651.0,0.0066676265,0.24,0.01,0.25,37.49460171471812,0.001666906625,1.1114310785875563e-05
shellsort,100000,parallel,2,1,64196881.0,52704793.0,0.8209868171009741,1.2180463549112128,0.10172310411432399,0.02094665368642867,0.0,485633.0,970.0,765.0,687.0,0.0093164465,0.29,0.01,0.3,32.201118742001036,0.00279493395,2.6038852616208677e-05
shellsort,100000,parallel,4,1,64586121.0,69553298.0,1.0769078081032302,0.9285845942201044,0.10048573486438368,0.006897230387846201,0.0,788969.0,1232.0,1012.0,746.0,0.011521537,0.28,0.02,0.30000000000000004,26.03819264738724,0.0034564611000000005,3.982374445271071e-05
shellsort,100000,parallel,8,1,71865323.0,270834845.0,3.768644371082838,0.26534740387633654,0.08324317605929757,0.01134792099528955,0.0,924462.0,998.0,1552.0,805.0,0.010634912,0.25,0.01,0.26,24.44778104416849,0.00276507712,2.9406351844413436e-05
shellsort,100000,serial,1,1,53830067.0,40676339.0,0.7556434770924584,1.3233754148818555,0.10018452540849607,0.060835107641353206,0.0,245188.0,906.0,721.0,590.0,0.012740453499999999,0.33,0.02,0.35000000000000003,27.471549580240616,0.004459158725,5.6811704384981775e-05
smoothsort,100,parallel,2,1,812092.0,1377139.0,1.6957918560951222,0.5896950126312595,0.09341761241200977,0.2350130183527021,0.0,17332.0,590.0,640.0,604.0,0.0017513354999999999,0.03,0.0,0.03,17.129784670041804,5.254006499999999e-05,9.201528100680748e-08
smoothsort,100,parallel,4,1,2853618.0,54442516.0,19.078417643847214,0.05241524840622722,0.019082137480361788,0.2604115770413589,0.0,18053.0,964.0,683.0,696.0,0.0098444425,0.07,0.0,0.07,7.110610885278675,0.0006891109750000001,6.783913369506438e-06
smoothsort,100,parallel,8,1,933051.0,4348910.0,4.66095636787271,0.21454824312298945,0.07703126538304665,0.1909168106351205,0.0,18407.0,610.0,725.0,662.0,0.0021100514999999997,0.07,0.01,0.08,37.913766559726156,0.00016880411999999997,3.561853866121799e-07
smoothsort,100,serial,1,1,789955.0,1205678.0,1.526261622497484,0.6551956658411284,0.08567145504550337,0.2979291090928367,0.0,16640.0,614.0,575.0,620.0,0.0017439975,0.05,0.0,0.05,28.66976586835704,8.7199875e-05,1.520763640003125e-07
smoothsort,500,parallel,2,1,959647.0,1639826.0,1.708780416132182,0.5852126993961555,0.09708584489763679,0.26333490389770753,0.0,17346.0,646.0,616.0,673.0,0.0018095494999999999,0.07,0.0,0.07,38.68366132012416,0.000126668465,2.292128575065175e-07
smoothsort,500,parallel,4,1,988988.0,2307637.0,2.333331648108976,0.42857173810265653,0.09295130291239241,0.20737755734655922,0.0,17728.0,852.0,665.0,641.0,0.001867256,0.35,0.01,0.36,192.79627431910782,0.00067221216,1.25519218903296e-06
smoothsort,500,parallel,8,1,1088774.0,4915309.0,4.514535615288389,0.22150672521300288,0.07985672403429792,0.2677571911760304,0.0,18592.0,874.0,787.0,780.0,0.007393334499999999,0.06,0.0,0.06,8.115418016052162,0.00044360006999999993,3.2796837017334143e-06
smoothsort,500,serial,1,1,934569.0,1507170.0,1.6126899137463366,0.6200820080017516,0.09482596329481681,0.5076776378522342,0.0,16479.0,749.0,602.0,582.0,0.0066868525,0.09,0.0,0.09,13.459247082240859,0.000601816725,4.024259672108062e-06
smoothsort,1000,parallel,2,1,1163159.0,1940933.0,1.6686738442465734,0.5992782852370484,0.09622707966435305,0.2508736647764737,0.0,17542.0,631.0,649.0,591.0,0.001814089,0.06,0.0,0.06,33.07445224572774,0.00010884534,1.9745513399526e-07
smoothsort,1000,parallel,4,1,1201810.0,2957750.0,2.461079538362969,0.40632575437410196,0.09374421435352417,0.27538342370255614,0.0,18953.0,876.0,697.0,662.0,0.0021152109999999997,0.05,0.0,0.05,23.638303696416106,0.00010576054999999999,2.2370587872604995e-07
smoothsort,1000,parallel,8,1,1333428.0,6248726.0,4.686211778963694,0.21339197782075897,0.07633628902489109,0.2430881895133196,0.0,18570.0,572.0,700.0,685.0,0.002107078,0.06,0.0,0.06,28.475452735968958,0.00012642468,2.6638666188504e-07
smoothsort,1000,serial,1,1,1134742.0,1548614.0,1.3647278412185324,0.7327468303915631,0.09937616941474672,0.26961625592091715,0.0,16524.0,865.0,632.0,620.0,0.0019070825,0.07,0.0,0.07,36.70528149673651,0.00013349577500000002,2.5458745632643754e-07
smoothsort,5000,parallel,2,1,3417812.0,14826533.0,4.338018884596344,0.2305199738873545,0.08078375400988007,0.28234805226786513,0.0,17875.0,711.0,611.0,599.0,0.0035462634999999998,0.07,0.0,0.07,19.73908594214728,0.00024823844500000003,8.803189368002575e-07
smoothsort,5000,parallel,4,1,3165694.0,8152140.0,2.5751509779530175,0.3883267461059305,0.0914872683278176,0.21798101143189305,0.0,18358.0,640.0,691.0,648.0,0.002308825,0.06,0.0,0.06,25.987244594111722,0.0001385295,3.198403728375e-07
smoothsort,5000,parallel,8,1,3545457.0,17674680.0,4.985162702579667,0.20059525830170616,0.06738959812051798,0.2299267246053508,0.0,19338.0,720.0,712.0,696.0,0.003055211,0.07,0.0,0.07,22.911674512824156,0.00021386477,6.5340199781647e-07
smoothsort,5000,serial,1,1,2970265.0,3136052.0,1.0558155585444395,0.947135124034933,0.10172412278775636,0.22549859703950131,0.0,17838.0,1073.0,587.0,668.0,0.0026892865,0.09,0.01,0.09999999999999999,37.18458408949734,0.00026892865,7.23226187908225e-07
smoothsort,10000,parallel,2,1,5604285.0,8508632.0,1.5182368491252676,0.6586587597160155,0.09791855152922459,0.26934159232037475,0.0,39676.0,717.0,739.0,714.0,0.0030468960000000003,0.1,0.0,0.1,32.820286612998935,0.00030468960000000007,9.283575234816003e-07
smoothsort,10000,parallel,4,1,6020828.0,18951939.0,3.1477296810339044,0.31768928762381515,0.08596075954285884,0.22773970162864593,0.0,39535.0,781.0,732.0,718.0,0.007573214,0.09,0.0,0.09,11.883990073435136,0.00068158926,5.1618213260816395e-06
smoothsort,10000,parallel,8,1,6461893.0,30768214.0,4.761486146551793,0.2100184625600953,0.07795862886863297,0.21410960681690386,0.0,26548.0,684.0,772.0,714.0,0.00302393,0.09,0.0,0.09,29.76259371083325,0.0002721537,8.22973738041e-07
smoothsort,10000,serial,1,1,5496533.0,4684439.0,0.8522534113776812,1.1733599263433678,0.09109937129481681,0.22428030180369807,0.0,19093.0,714.0,608.0,569.0,0.0026912035000000003,0.13,0.01,0.14,52.02133543598617,0.0003767684900000001,1.0139606789777153e-06
smoothsort,50000,parallel,2,1,26917435.0,24535132.0,0.9114959133364676,1.0970976231144793,0.1027434577163398,0.16936523406797246,0.0,159400.0,661.0,684.0,727.0,0.005215684,0.12,0.0,0.12,23.007528830350918,0.0006258820799999999,3.2644031505427197e-06
smoothsort,50000,parallel,4,1,26798568.0,42559860.0,1.5881393364003629,0.6296676727789988,0.09806524617079972,0.12710674708055245,0.0,73672.0,668.0,837.0,815.0,0.005145558,0.17,0.01,0.18000000000000002,34.981628814600874,0.00092620044,4.76581808364552e-06
smoothsort,50000,parallel,8,1,38720839.0,382942561.0,9.889831183668308,0.10111396053467141,0.05619257532466989,0.17286234019633748,0.0,93727.0,1918.0,1308.0,1049.0,0.0252397345,0.15,0.01,0.16,6.339210897800847,0.00403835752,0.00010192707162087843
smoothsort,50000,serial,1,1,27998621.0,21059528.0,0.7521630440299185,1.3294989802240582,0.0907178882871482,0.24635143614760238,0.0,326278.0,1637.0,636.0,664.0,0.007559879,0.28,0.01,0.29000000000000004,38.36040232919072,0.0021923649100000003,1.657401344344589e-05
smoothsort,100000,parallel,2,1,56097555.0,50762682.0,0.9049000798697912,1.1050943880388353,0.10208472020324154,0.09286410376307198,0.0,631460.0,812.0,745.0,784.0,0.0091457375,0.22,0.01,0.23,25.148327294545684,0.0021035196250000004,1.9238238316348444e-05
smoothsort,100000,parallel,4,1,55800494.0,82579308.0,1.479902812329941,0.6757200484169715,0.09106151397951567,0.16079884129017882,0.0,333189.0,1486.0,934.0,801.0,0.009580646,0.32,0.02,0.34,35.488212381503295,0.00325741964,3.120818444428744e-05
smoothsort,100000,parallel,8,1,74390371.0,628404807.0,8.447394448402468,0.11837969756332561,0.06212963826167901,0.20294996891438613,0.0,231307.0,2561.0,1197.0,916.0,0.022183353,0.96,0.04,1.0,45.07884808937585,0.022183353,0.000492101150322609
smoothsort,100000,serial,1,1,58233324.0,49051386.0,0.8423250233835183,1.1871901845953956,0.09927545896283124,0.0387637569727122,0.0,1042687.0,692.0,699.0,657.0,0.013734126499999999,0.43,0.02,0.45,32.76509794780178,0.006180356925,8.4881803823101e-05
